period,region,sex,e0
1980-1984,Adjuntas,1,72.24668672295316
1980-1984,Adjuntas,2,78.78625547986717
1985-1989,Adjuntas,1,71.54138550459629
1985-1989,Adjuntas,2,78.92526698356514
1990-1994,Adjuntas,1,71.44825357347635
1990-1994,Adjuntas,2,78.460875117045
1995-1999,Adjuntas,1,72.05521710037765
1995-1999,Adjuntas,2,78.8212092837096
2000-2004,Adjuntas,1,73.82481374203206
2000-2004,Adjuntas,2,79.90317279155781
2005-2009,Adjuntas,1,75.98399101851683
2005-2009,Adjuntas,2,82.14875254252466
2010-2014,Adjuntas,1,76.9175965936915
2010-2014,Adjuntas,2,83.55541408944163
2015-2019,Adjuntas,1,79.45575225923594
2015-2019,Adjuntas,2,84.87444077677519
2020-2024,Adjuntas,1,79.10890473814568
2020-2024,Adjuntas,2,86.19190250562966
1980-1984,Aguada,1,72.93938121616478
1980-1984,Aguada,2,77.57187930989518
1985-1989,Aguada,1,72.90158116208744
1985-1989,Aguada,2,77.96165172481474
1990-1994,Aguada,1,72.96515722439928
1990-1994,Aguada,2,79.31396591931606
1995-1999,Aguada,1,72.64095388798312
1995-1999,Aguada,2,78.46493948422109
2000-2004,Aguada,1,75.13783255363484
2000-2004,Aguada,2,80.31836177832952
2005-2009,Aguada,1,76.67518001142936
2005-2009,Aguada,2,81.36357875382545
2010-2014,Aguada,1,76.91880988400256
2010-2014,Aguada,2,83.43667872556277
2015-2019,Aguada,1,79.17152116486966
2015-2019,Aguada,2,84.72081101542226
2020-2024,Aguada,1,78.14561796194822
2020-2024,Aguada,2,84.01101630796222
1980-1984,Aguadilla,1,71.08168985252024
1980-1984,Aguadilla,2,77.27962220795547
1985-1989,Aguadilla,1,70.68936219902609
1985-1989,Aguadilla,2,77.50186473952266
1990-1994,Aguadilla,1,70.79366254565761
1990-1994,Aguadilla,2,77.82368391935861
1995-1999,Aguadilla,1,70.73980295932026
1995-1999,Aguadilla,2,77.99363534353506
2000-2004,Aguadilla,1,73.29886763475615
2000-2004,Aguadilla,2,79.94753547849562
2005-2009,Aguadilla,1,74.07892671352455
2005-2009,Aguadilla,2,80.76588199760285
2010-2014,Aguadilla,1,75.59830876162823
2010-2014,Aguadilla,2,81.58337283248183
2015-2019,Aguadilla,1,76.92043501487423
2015-2019,Aguadilla,2,83.42938329316956
2020-2024,Aguadilla,1,76.49903516126108
2020-2024,Aguadilla,2,83.29605746045681
1980-1984,Aguas Buenas,1,71.47521041109763
1980-1984,Aguas Buenas,2,78.76098200957298
1985-1989,Aguas Buenas,1,71.94951796647744
1985-1989,Aguas Buenas,2,78.7744533481405
1990-1994,Aguas Buenas,1,71.79791749611537
1990-1994,Aguas Buenas,2,80.73180316920121
1995-1999,Aguas Buenas,1,72.1488623459962
1995-1999,Aguas Buenas,2,79.13541150673979
2000-2004,Aguas Buenas,1,74.43531258685209
2000-2004,Aguas Buenas,2,81.35743114812782
2005-2009,Aguas Buenas,1,75.14538407731824
2005-2009,Aguas Buenas,2,83.43117754865553
2010-2014,Aguas Buenas,1,77.49774476830565
2010-2014,Aguas Buenas,2,83.83940872849286
2015-2019,Aguas Buenas,1,77.9561187119401
2015-2019,Aguas Buenas,2,85.93469924842896
2020-2024,Aguas Buenas,1,78.1422308917323
2020-2024,Aguas Buenas,2,85.42962253412163
1980-1984,Aibonito,1,71.61106930145709
1980-1984,Aibonito,2,78.20742838601122
1985-1989,Aibonito,1,71.2417036343162
1985-1989,Aibonito,2,79.14541641864999
1990-1994,Aibonito,1,72.34073241911474
1990-1994,Aibonito,2,78.95840862029321
1995-1999,Aibonito,1,72.22854873496755
1995-1999,Aibonito,2,79.50898500531365
2000-2004,Aibonito,1,74.07383175896192
2000-2004,Aibonito,2,80.64153856074961
2005-2009,Aibonito,1,74.94931319459253
2005-2009,Aibonito,2,81.22740346894713
2010-2014,Aibonito,1,75.49691787453192
2010-2014,Aibonito,2,82.87299229303102
2015-2019,Aibonito,1,77.69722845515095
2015-2019,Aibonito,2,84.34492289737183
2020-2024,Aibonito,1,79.14752265348284
2020-2024,Aibonito,2,85.56750888299361
1980-1984,Anasco,1,71.60310503664437
1980-1984,Anasco,2,76.73617846978054
1985-1989,Anasco,1,71.33803992774573
1985-1989,Anasco,2,77.04685932263425
1990-1994,Anasco,1,70.62372768248848
