period,region,sex,e0
1980-1984,Adjuntas,1,72.24775313968301
1980-1984,Adjuntas,2,78.78880524557769
1985-1989,Adjuntas,1,71.54400222993345
1985-1989,Adjuntas,2,78.92729749508003
1990-1994,Adjuntas,1,71.44864999864413
1990-1994,Adjuntas,2,78.46313433284313
1995-1999,Adjuntas,1,72.05668500784057
1995-1999,Adjuntas,2,78.8235649956245
2000-2004,Adjuntas,1,73.82561521966441
2000-2004,Adjuntas,2,79.90501475728726
2005-2009,Adjuntas,1,75.98305212372644
2005-2009,Adjuntas,2,82.15016562955017
2010-2014,Adjuntas,1,76.9190161196466
2010-2014,Adjuntas,2,83.55351565134292
2015-2019,Adjuntas,1,79.45735383126076
2015-2019,Adjuntas,2,84.88870563848822
2020-2024,Adjuntas,1,79.11375910882704
2020-2024,Adjuntas,2,86.19947563444381
1980-1984,Aguada,1,72.93942184826163
1980-1984,Aguada,2,77.57216937404027
1985-1989,Aguada,1,72.90369720861811
1985-1989,Aguada,2,77.9622817701882
1990-1994,Aguada,1,72.96588635303245
1990-1994,Aguada,2,79.31849881028013
1995-1999,Aguada,1,72.64161348071832
1995-1999,Aguada,2,78.46600931219173
2000-2004,Aguada,1,75.13829353483209
2000-2004,Aguada,2,80.31908474778035
2005-2009,Aguada,1,76.67566988396916
2005-2009,Aguada,2,81.36420169720755
2010-2014,Aguada,1,76.91943744333261
2010-2014,Aguada,2,83.43455360067212
2015-2019,Aguada,1,79.17353408843267
2015-2019,Aguada,2,84.71748192372162
2020-2024,Aguada,1,78.1459730471148
2020-2024,Aguada,2,84.011319267869
1980-1984,Aguadilla,1,71.079803609416
1980-1984,Aguadilla,2,77.2789702805087
1985-1989,Aguadilla,1,70.68617236125887
1985-1989,Aguadilla,2,77.50127460264447
1990-1994,Aguadilla,1,70.79334818970946
1990-1994,Aguadilla,2,77.82091518586051
1995-1999,Aguadilla,1,70.73935259241031
1995-1999,Aguadilla,2,77.99529263113408
2000-2004,Aguadilla,1,73.29854606153587
2000-2004,Aguadilla,2,79.9472237956479
2005-2009,Aguadilla,1,74.07850567756658
2005-2009,Aguadilla,2,80.76746792061476
2010-2014,Aguadilla,1,75.59777803574251
2010-2014,Aguadilla,2,81.58586558247379
2015-2019,Aguadilla,1,76.91810175120436
2015-2019,Aguadilla,2,83.42878517339176
2020-2024,Aguadilla,1,76.49845607008169
2020-2024,Aguadilla,2,83.29541213799715
1980-1984,Aguas Buenas,1,71.47780882208632
1980-1984,Aguas Buenas,2,78.76305327312558
1985-1989,Aguas Buenas,1,71.95100131610607
1985-1989,Aguas Buenas,2,78.77565451698126
1990-1994,Aguas Buenas,1,71.80010293852231
1990-1994,Aguas Buenas,2,80.73352193787304
1995-1999,Aguas Buenas,1,72.1503248715248
1995-1999,Aguas Buenas,2,79.13659719625254
2000-2004,Aguas Buenas,1,74.43437428353343
2000-2004,Aguas Buenas,2,81.35839542483163
2005-2009,Aguas Buenas,1,75.14701292227781
2005-2009,Aguas Buenas,2,83.43297071143685
2010-2014,Aguas Buenas,1,77.4998505716396
2010-2014,Aguas Buenas,2,83.84021820034255
2015-2019,Aguas Buenas,1,77.95769564687298
2015-2019,Aguas Buenas,2,85.93841036043985
2020-2024,Aguas Buenas,1,78.14302768720471
2020-2024,Aguas Buenas,2,85.43048655410396
1980-1984,Aibonito,1,71.61156229325769
1980-1984,Aibonito,2,78.2075604421965
1985-1989,Aibonito,1,71.24335586974362
1985-1989,Aibonito,2,79.1479350060686
1990-1994,Aibonito,1,72.34324276390453
1990-1994,Aibonito,2,78.96007762350726
1995-1999,Aibonito,1,72.2292877888485
1995-1999,Aibonito,2,79.50944991940443
2000-2004,Aibonito,1,74.07416657152416
2000-2004,Aibonito,2,80.64484004054472
2005-2009,Aibonito,1,74.94959555077959
2005-2009,Aibonito,2,81.22750018761788
2010-2014,Aibonito,1,75.49712700398099
2010-2014,Aibonito,2,82.87279299195279
2015-2019,Aibonito,1,77.69768850845155
2015-2019,Aibonito,2,84.34499891773561
2020-2024,Aibonito,1,79.14860701419111
2020-2024,Aibonito,2,85.56811058589935
1980-1984,Anasco,1,71.60112549144422
1980-1984,Anasco,2,76.73575595056256
1985-1989,Anasco,1,71.33721129643254
1985-1989,Anasco,2,77.04634152177323
1990-1994,Anasco,1,70.62366770937749
1990-1994,Anasco,2,77.50015363462956
1995-1999,Anasco,1,71.29490424776347
1995-1999,Anasco,2,77.90343714203381
2000-2004,Anasco,1,73.90265238467018
2000-2004,Anasco,2,80.26935164510175
2005-2009,Anasco,1,75.82350191341935
2005-2009,Anasco,2,81.59349683379551
2010-2014,Anasco,1,75.96268734622656
2010-2014,Anasco,2,82.77388828487257
2015-2019,Anasco,1,77.64697257649844
2015-2019,Anasco,2,84.85432844321663
2020-2024,Anasco,1,77.38174311315686
2020-2024,Anasco,2,84.21934596338019
1980-1984,Arecibo,1,70.96766696536027
1980-1984,Arecibo,2,77.29027713930525
1985-1989,Arecibo,1,70.38551739311166
1985-1989,Arecibo,2,77.11329978323934
1990-1994,Arecibo,1,70.68469821336421
1990-1994,Arecibo,2,77.82622186844034
1995-1999,Arecibo,1,70.44235752936207
1995-1999,Arecibo,2,77.68676400939864
2000-2004,Arecibo,1,73.25265690580541
2000-2004,Arecibo,2,79.86106888887728
2005-2009,Arecibo,1,73.76299008174624
2005-2009,Arecibo,2,80.6545811972884
2010-2014,Arecibo,1,75.59425501065525
2010-2014,Arecibo,2,81.67508478029649
2015-2019,Arecibo,1,77.32185000990688
2015-2019,Arecibo,2,84.2715391595812
2020-2024,Arecibo,1,76.82951541695753
2020-2024,Arecibo,2,83.68172096416471
1980-1984,Arroyo,1,69.81024358317754
1980-1984,Arroyo,2,77.40079285783919
1985-1989,Arroyo,1,69.53386723975204
1985-1989,Arroyo,2,76.61558587922093
1990-1994,Arroyo,1,69.75243688330981
1990-1994,Arroyo,2,78.33609803957062
1995-1999,Arroyo,1,69.94384817239033
1995-1999,Arroyo,2,77.53699489869068
2000-2004,Arroyo,1,72.47112530027344
2000-2004,Arroyo,2,79.46230792389873
2005-2009,Arroyo,1,73.56382528582468
2005-2009,Arroyo,2,80.99852996681774
2010-2014,Arroyo,1,74.22357886363012
2010-2014,Arroyo,2,82.10743462744618
2015-2019,Arroyo,1,76.22789463545273
2015-2019,Arroyo,2,83.41912356276578
2020-2024,Arroyo,1,76.74980553693968
2020-2024,Arroyo,2,83.07509409998369
1980-1984,Barceloneta,1,70.54131525860798
1980-1984,Barceloneta,2,77.33681221661843
1985-1989,Barceloneta,1,71.85813421113959
1985-1989,Barceloneta,2,78.56022950483549
1990-1994,Barceloneta,1,71.17527686252413
1990-1994,Barceloneta,2,79.59556343711766
1995-1999,Barceloneta,1,70.46670391525471
1995-1999,Barceloneta,2,78.48807499039717
2000-2004,Barceloneta,1,73.59421931749526
2000-2004,Barceloneta,2,80.28835732155888
2005-2009,Barceloneta,1,74.6794397572328
2005-2009,Barceloneta,2,82.3775277784377
2010-2014,Barceloneta,1,75.51000181441798
2010-2014,Barceloneta,2,82.69929831897572
2015-2019,Barceloneta,1,77.83632260857104
2015-2019,Barceloneta,2,84.95256258522026
2020-2024,Barceloneta,1,75.9797357880969
2020-2024,Barceloneta,2,84.41639481345625
1980-1984,Barranquitas,1,71.54756460652493
1980-1984,Barranquitas,2,77.65791823646461
1985-1989,Barranquitas,1,71.56367753433162
1985-1989,Barranquitas,2,78.03924234405306
1990-1994,Barranquitas,1,71.08652742688567
1990-1994,Barranquitas,2,79.57898681914119
1995-1999,Barranquitas,1,71.0117890994061
1995-1999,Barranquitas,2,78.00763730385427
2000-2004,Barranquitas,1,73.8731684680939
2000-2004,Barranquitas,2,81.04969394032108
2005-2009,Barranquitas,1,75.31502963467585
2005-2009,Barranquitas,2,82.98906072956643
2010-2014,Barranquitas,1,75.75181382192729
2010-2014,Barranquitas,2,83.03119635145433
2015-2019,Barranquitas,1,78.17227933624775
2015-2019,Barranquitas,2,85.78506950363055
2020-2024,Barranquitas,1,77.77504607385717
2020-2024,Barranquitas,2,85.6901446891269
1980-1984,Bayamon,1,71.9973085351682
1980-1984,Bayamon,2,78.04092723310912
1985-1989,Bayamon,1,71.61459850609354
1985-1989,Bayamon,2,79.27090037971742
1990-1994,Bayamon,1,69.62766592968588
1990-1994,Bayamon,2,79.86935254160773
1995-1999,Bayamon,1,70.92399065891166
1995-1999,Bayamon,2,79.67382468213528
2000-2004,Bayamon,1,73.6186427517607
2000-2004,Bayamon,2,81.58984756228915
2005-2009,Bayamon,1,74.8030154575401
2005-2009,Bayamon,2,82.69344673112894
2010-2014,Bayamon,1,76.3757822471424
