period,region,sex,e0
1980-1984,Adjuntas,1,72.8061584901247
1980-1984,Adjuntas,2,78.7529477219601
1985-1989,Adjuntas,1,72.4332471759339
1985-1989,Adjuntas,2,79.00526788381028
1990-1994,Adjuntas,1,72.36890714840638
1990-1994,Adjuntas,2,79.5312664446324
1995-1999,Adjuntas,1,72.75365464308153
1995-1999,Adjuntas,2,79.63056902743932
2000-2004,Adjuntas,1,74.45556427671528
2000-2004,Adjuntas,2,80.82029372331046
2005-2009,Adjuntas,1,76.01201038089563
2005-2009,Adjuntas,2,82.21359529347086
2010-2014,Adjuntas,1,77.48839815114678
2010-2014,Adjuntas,2,83.26061687966711
2015-2019,Adjuntas,1,78.69093875257506
2015-2019,Adjuntas,2,84.47038157840282
2020-2024,Adjuntas,1,79.8617716888635
2020-2024,Adjuntas,2,85.42090906763357
1980-1984,Aguada,1,72.81006476419716
1980-1984,Aguada,2,78.57939091671017
1985-1989,Aguada,1,73.0705288121526
1985-1989,Aguada,2,79.41816946754432
1990-1994,Aguada,1,73.17425339661324
1990-1994,Aguada,2,80.08357992722023
1995-1999,Aguada,1,73.29663782709436
1995-1999,Aguada,2,79.94621951401815
2000-2004,Aguada,1,75.05757996853963
2000-2004,Aguada,2,81.21144802907168
2005-2009,Aguada,1,76.13350479269522
2005-2009,Aguada,2,82.15711402838798
2010-2014,Aguada,1,77.5157995133219
2010-2014,Aguada,2,83.13079792065973
2015-2019,Aguada,1,79.3679342125576
2015-2019,Aguada,2,84.97221100862792
2020-2024,Aguada,1,78.86179900828418
2020-2024,Aguada,2,84.30856685420409
1980-1984,Aguadilla,1,71.2819276769469
1980-1984,Aguadilla,2,77.45725748412266
1985-1989,Aguadilla,1,71.2877558700593
1985-1989,Aguadilla,2,78.09417611675524
1990-1994,Aguadilla,1,71.43109189344324
1990-1994,Aguadilla,2,78.8460301060811
1995-1999,Aguadilla,1,71.45206027907204
1995-1999,Aguadilla,2,78.58368666101504
