period,region,sex,e0
1980-1984,Adjuntas,1,71.89462507165594
1980-1984,Adjuntas,2,78.3095088887574
1985-1989,Adjuntas,1,70.30473660298269
1985-1989,Adjuntas,2,78.33707195719657
1990-1994,Adjuntas,1,70.89188470846987
1990-1994,Adjuntas,2,77.26993789705938
1995-1999,Adjuntas,1,71.29309127057707
1995-1999,Adjuntas,2,77.89148257537562
2000-2004,Adjuntas,1,73.41064013704319
2000-2004,Adjuntas,2,78.80434432961988
2005-2009,Adjuntas,1,76.3431386981995
2005-2009,Adjuntas,2,81.48331639490803
2010-2014,Adjuntas,1,77.15286513884419
2010-2014,Adjuntas,2,83.48259923958945
2015-2019,Adjuntas,1,79.07976755969713
2015-2019,Adjuntas,2,83.79438740228474
2020-2024,Adjuntas,1,78.82344908337264
2020-2024,Adjuntas,2,85.75981246275546
1980-1984,Aguada,1,72.85824637909438
1980-1984,Aguada,2,76.33489074801363
1985-1989,Aguada,1,72.87303899515291
1985-1989,Aguada,2,77.35754983353128
1990-1994,Aguada,1,73.13691304169639
1990-1994,Aguada,2,79.20605773162154
1995-1999,Aguada,1,72.65281405273917
1995-1999,Aguada,2,78.1039123287162
2000-2004,Aguada,1,75.43029778407842
2000-2004,Aguada,2,80.02301341566613
2005-2009,Aguada,1,77.24126146527622
2005-2009,Aguada,2,81.08722202828797
2010-2014,Aguada,1,76.8964186886873
2010-2014,Aguada,2,83.47730924532604
2015-2019,Aguada,1,79.59608990525957
2015-2019,Aguada,2,84.36642868807859
2020-2024,Aguada,1,78.1294663382487
2020-2024,Aguada,2,83.23674512054527
1980-1984,Aguadilla,1,70.81795830190795
1980-1984,Aguadilla,2,77.27619781489683
1985-1989,Aguadilla,1,70.39467025081117
1985-1989,Aguadilla,2,77.45152307329361
1990-1994,Aguadilla,1,70.68889564748149
1990-1994,Aguadilla,2,77.77827338682502
1995-1999,Aguadilla,1,70.58671613601105
1995-1999,Aguadilla,2,77.95577989572327
2000-2004,Aguadilla,1,73.56545903809172
2000-2004,Aguadilla,2,80.21082497511846
2005-2009,Aguadilla,1,74.1107425908783
2005-2009,Aguadilla,2,80.9222213320111
2010-2014,Aguadilla,1,75.82684730991187
2010-2014,Aguadilla,2,81.39029396090775
2015-2019,Aguadilla,1,77.145158373251
2015-2019,Aguadilla,2,82.70060432279956
2020-2024,Aguadilla,1,76.12404338072666
2020-2024,Aguadilla,2,82.80235357016645
1980-1984,Aguas Buenas,1,70.46411964075085
1980-1984,Aguas Buenas,2,78.65442754095956
1985-1989,Aguas Buenas,1,71.32800447177782
1985-1989,Aguas Buenas,2,78.18934311858268
1990-1994,Aguas Buenas,1,71.47077935749384
1990-1994,Aguas Buenas,2,81.47644499868996
1995-1999,Aguas Buenas,1,71.61201636050987
1995-1999,Aguas Buenas,2,78.8197320141504
2000-2004,Aguas Buenas,1,74.0675440505572
2000-2004,Aguas Buenas,2,81.05508686388022
2005-2009,Aguas Buenas,1,74.3231437466139
2005-2009,Aguas Buenas,2,83.2554079284276
2010-2014,Aguas Buenas,1,76.55330335259832
2010-2014,Aguas Buenas,2,83.15178277980866
2015-2019,Aguas Buenas,1,76.45617857759099
2015-2019,Aguas Buenas,2,86.06880284337456
2020-2024,Aguas Buenas,1,76.86828850619483
2020-2024,Aguas Buenas,2,85.0520139214246
1980-1984,Aibonito,1,70.73996457455443
1980-1984,Aibonito,2,77.61325874616438
1985-1989,Aibonito,1,70.48457827999975
1985-1989,Aibonito,2,78.9595449707467
1990-1994,Aibonito,1,72.33762873893436
1990-1994,Aibonito,2,78.692092641531
1995-1999,Aibonito,1,72.29374798799729
1995-1999,Aibonito,2,79.14400491055765
2000-2004,Aibonito,1,73.89927279309917
2000-2004,Aibonito,2,80.14172066585654
2005-2009,Aibonito,1,74.36924291112624
2005-2009,Aibonito,2,80.72129461567329
2010-2014,Aibonito,1,73.63930708425697
2010-2014,Aibonito,2,82.20317806219485
2015-2019,Aibonito,1,76.33919460024165
2015-2019,Aibonito,2,83.23874082575784
2020-2024,Aibonito,1,78.731017722571
