period,region,sex,e0
1980-1984,Adjuntas,1,72.24831187546893
1980-1984,Adjuntas,2,78.78845662740852
1985-1989,Adjuntas,1,71.54312591616176
1985-1989,Adjuntas,2,78.927061566665
1990-1994,Adjuntas,1,71.45021901249508
1990-1994,Adjuntas,2,78.46308495668886
1995-1999,Adjuntas,1,72.05645520940568
1995-1999,Adjuntas,2,78.82340062837036
2000-2004,Adjuntas,1,73.82524069056564
2000-2004,Adjuntas,2,79.90483069221935
2005-2009,Adjuntas,1,75.98488263671393
2005-2009,Adjuntas,2,82.14957888369139
2010-2014,Adjuntas,1,76.9185070079562
2010-2014,Adjuntas,2,83.55629626757009
2015-2019,Adjuntas,1,79.45248984396996
2015-2019,Adjuntas,2,84.88842395114864
2020-2024,Adjuntas,1,79.11512711747443
2020-2024,Adjuntas,2,86.19285397801566
1980-1984,Aguada,1,72.93965584663894
1980-1984,Aguada,2,77.57294492667135
1985-1989,Aguada,1,72.90183226320494
1985-1989,Aguada,2,77.96105880126892
1990-1994,Aguada,1,72.96614513689877
1990-1994,Aguada,2,79.31838343933188
1995-1999,Aguada,1,72.6403179026035
1995-1999,Aguada,2,78.46733583767629
2000-2004,Aguada,1,75.13803600690639
2000-2004,Aguada,2,80.3182686183359
2005-2009,Aguada,1,76.67506795384078
2005-2009,Aguada,2,81.36407104210947
2010-2014,Aguada,1,76.91930655336527
2010-2014,Aguada,2,83.43421072911757
2015-2019,Aguada,1,79.17528768581384
2015-2019,Aguada,2,84.71940905672815
2020-2024,Aguada,1,78.14607820155685
2020-2024,Aguada,2,84.01145755383722
1980-1984,Aguadilla,1,71.08146934412024
1980-1984,Aguadilla,2,77.27934023283298
1985-1989,Aguadilla,1,70.68684028753266
1985-1989,Aguadilla,2,77.50160020733982
1990-1994,Aguadilla,1,70.79271320837205
1990-1994,Aguadilla,2,77.82354024879963
1995-1999,Aguadilla,1,70.73983912383501
1995-1999,Aguadilla,2,77.9934189046666
2000-2004,Aguadilla,1,73.29859284343729
2000-2004,Aguadilla,2,79.9472254610252
2005-2009,Aguadilla,1,74.078880979595
2005-2009,Aguadilla,2,80.7675979099916
2010-2014,Aguadilla,1,75.5981007222182
2010-2014,Aguadilla,2,81.58358807503623
2015-2019,Aguadilla,1,76.918730498951
2015-2019,Aguadilla,2,83.42934213734056
2020-2024,Aguadilla,1,76.49938048832765
2020-2024,Aguadilla,2,83.29581064973166
1980-1984,Aguas Buenas,1,71.47808442863017
1980-1984,Aguas Buenas,2,78.76270803660707
1985-1989,Aguas Buenas,1,71.95147152356923
1985-1989,Aguas Buenas,2,78.77635583487812
1990-1994,Aguas Buenas,1,71.79964250564902
1990-1994,Aguas Buenas,2,80.73262447065795
1995-1999,Aguas Buenas,1,72.14931015485385
1995-1999,Aguas Buenas,2,79.1362875973557
2000-2004,Aguas Buenas,1,74.43640775393729
2000-2004,Aguas Buenas,2,81.35646866422186
2005-2009,Aguas Buenas,1,75.14674576419618
2005-2009,Aguas Buenas,2,83.43148763062537
2010-2014,Aguas Buenas,1,77.49940697127981
2010-2014,Aguas Buenas,2,83.84246785520351
2015-2019,Aguas Buenas,1,77.95803175478721
2015-2019,Aguas Buenas,2,85.93488530573161
2020-2024,Aguas Buenas,1,78.13803289907999
2020-2024,Aguas Buenas,2,85.43012953524213
1980-1984,Aibonito,1,71.61186834908762
1980-1984,Aibonito,2,78.20646737670711
1985-1989,Aibonito,1,71.24390050724561
1985-1989,Aibonito,2,79.1484586914839
1990-1994,Aibonito,1,72.34198715231022
1990-1994,Aibonito,2,78.9603800805959
1995-1999,Aibonito,1,72.22902904332499
1995-1999,Aibonito,2,79.50963116137034
2000-2004,Aibonito,1,74.07464490129951
2000-2004,Aibonito,2,80.64115014428884
2005-2009,Aibonito,1,74.950441166705275
2005-2009,Aibonito,2,81.23043194704788
2010-2014,Aibonito,1,75.49853995107851
2010-2014,Aibonito,2,82.87399612966678
2015-2019,Aibonito,1,77.6987386388562
2015-2019,Aibonito,2,84.34331713113282
2020-2024,Aibonito,1,79.14904157416012
2020-2024,Aibonito,2,85.56815034442698
1980-1984,Anasco,1,71.60327223252989
1980-1984,Anasco,2,76.73708622523093
1985-1989,Anasco,1,71.33814687427262
1985-1989,Anasco,2,77.04943102153769
