period,region,sex,e0
1980-1984,Adjuntas,1,72.24784912185893
1980-1984,Adjuntas,2,78.78800325670355
1985-1989,Adjuntas,1,71.54459188021222
1985-1989,Adjuntas,2,78.92960134399213
1990-1994,Adjuntas,1,71.44817965104674
1990-1994,Adjuntas,2,78.46534441684413
1995-1999,Adjuntas,1,72.0553093798625
1995-1999,Adjuntas,2,78.82163249278044
2000-2004,Adjuntas,1,73.8235815344537
2000-2004,Adjuntas,2,79.90363737627588
2005-2009,Adjuntas,1,75.98022689418637
2005-2009,Adjuntas,2,82.14234419267625
2010-2014,Adjuntas,1,76.91199390765672
2010-2014,Adjuntas,2,83.54809293664889
2015-2019,Adjuntas,1,79.44849865229425
2015-2019,Adjuntas,2,84.87842899424881
2020-2024,Adjuntas,1,79.10425883523737
2020-2024,Adjuntas,2,86.18637420310593
1980-1984,Aguada,1,72.94722166265899
1980-1984,Aguada,2,77.57948361214514
1985-1989,Aguada,1,72.90410606247247
1985-1989,Aguada,2,77.96552063664423
1990-1994,Aguada,1,72.96260245419634
1990-1994,Aguada,2,79.3175221652923
1995-1999,Aguada,1,72.64064546319916
1995-1999,Aguada,2,78.46583558420616
2000-2004,Aguada,1,75.13818975841542
2000-2004,Aguada,2,80.31999752432955
2005-2009,Aguada,1,76.67411964270903
2005-2009,Aguada,2,81.36869729398491
2010-2014,Aguada,1,76.91956613605197
2010-2014,Aguada,2,83.4370246426386
2015-2019,Aguada,1,79.17073229231046
2015-2019,Aguada,2,84.71474894622892
2020-2024,Aguada,1,78.14916004844513
2020-2024,Aguada,2,84.0142021515648
1980-1984,Aguadilla,1,71.08801749426847
1980-1984,Aguadilla,2,77.28995192250979
1985-1989,Aguadilla,1,70.69569269632231
1985-1989,Aguadilla,2,77.50872939536224
1990-1994,Aguadilla,1,70.79713884147655
1990-1994,Aguadilla,2,77.82970683991053
1995-1999,Aguadilla,1,70.74418721488317
1995-1999,Aguadilla,2,77.99893222375368
2000-2004,Aguadilla,1,73.30161580531474
2000-2004,Aguadilla,2,79.95049144917493
2005-2009,Aguadilla,1,74.08361562360396
2005-2009,Aguadilla,2,80.77043843492842
2010-2014,Aguadilla,1,75.60339078067007
2010-2014,Aguadilla,2,81.58714085311989
2015-2019,Aguadilla,1,76.92791597598027
2015-2019,Aguadilla,2,83.43640141445265
2020-2024,Aguadilla,1,76.50661090437953
2020-2024,Aguadilla,2,83.29906935496886
1980-1984,Aguas Buenas,1,71.47884990781652
1980-1984,Aguas Buenas,2,78.76544265110935
1985-1989,Aguas Buenas,1,71.95251593254021
1985-1989,Aguas Buenas,2,78.78219362982661
1990-1994,Aguas Buenas,1,71.792454477604835
1990-1994,Aguas Buenas,2,80.72876692378267
1995-1999,Aguas Buenas,1,72.1483372347166
1995-1999,Aguas Buenas,2,79.13245303100571
2000-2004,Aguas Buenas,1,74.433059342967
2000-2004,Aguas Buenas,2,81.35465630609801
2005-2009,Aguas Buenas,1,75.14928811041327
2005-2009,Aguas Buenas,2,83.43412925106695
2010-2014,Aguas Buenas,1,77.49799030742396
2010-2014,Aguas Buenas,2,83.83888663721791
2015-2019,Aguas Buenas,1,77.9600750954076
2015-2019,Aguas Buenas,2,85.93284663119508
2020-2024,Aguas Buenas,1,78.14385183948473
2020-2024,Aguas Buenas,2,85.43620958450278
1980-1984,Aibonito,1,71.61851901810569
1980-1984,Aibonito,2,78.21614389038436
1985-1989,Aibonito,1,71.2459730746356
1985-1989,Aibonito,2,79.15294322830927
1990-1994,Aibonito,1,72.34128228258325
1990-1994,Aibonito,2,78.96054062305937
1995-1999,Aibonito,1,72.22967788386363
1995-1999,Aibonito,2,79.51148908211741
2000-2004,Aibonito,1,74.07738063415279
2000-2004,Aibonito,2,80.64600912081212
2005-2009,Aibonito,1,74.95513715227797
2005-2009,Aibonito,2,81.23298092590093
2010-2014,Aibonito,1,75.50549695052798
2010-2014,Aibonito,2,82.8732061355357
2015-2019,Aibonito,1,77.70334954722664
2015-2019,Aibonito,2,84.35140996323224
2020-2024,Aibonito,1,79.14564348279502
2020-2024,Aibonito,2,85.56574471436366
1980-1984,Anasco,1,71.60737380541119
1980-1984,Anasco,2,76.74344839547942
1985-1989,Anasco,1,71.34591034373248
1985-1989,Anasco,2,77.05563157898492
1990-1994,Anasco,1,70.63163387045587
1990-1994,Anasco,2,77.50956042128416
1995-1999,Anasco,1,71.29624270803356
1995-1999,Anasco,2,77.90768681828476
2000-2004,Anasco,1,73.90460714006178
2000-2004,Anasco,2,80.2701527165383
2005-2009,Anasco,1,75.82498964064459
2005-2009,Anasco,2,81.59821057730592
2010-2014,Anasco,1,75.97082129838041
2010-2014,Anasco,2,82.77952178826769
2015-2019,Anasco,1,77.64658820987064
2015-2019,Anasco,2,84.85872177651899
2020-2024,Anasco,1,77.38601615404245
2020-2024,Anasco,2,84.22359082138107
1980-1984,Arecibo,1,70.968764344092
1980-1984,Arecibo,2,77.29163133165981
