period,region,sex,e0
1980-1984,Adjuntas,1,72.24825318522899
1980-1984,Adjuntas,2,78.78783475110873
1985-1989,Adjuntas,1,71.54486310815653
1985-1989,Adjuntas,2,78.93086974732307
1990-1994,Adjuntas,1,71.45172824558148
1990-1994,Adjuntas,2,78.46379257784363
1995-1999,Adjuntas,1,72.05733211506112
1995-1999,Adjuntas,2,78.82153762565099
2000-2004,Adjuntas,1,73.82633963253367
2000-2004,Adjuntas,2,79.90542157308487
2005-2009,Adjuntas,1,75.98491328626876
2005-2009,Adjuntas,2,82.14678577495673
2010-2014,Adjuntas,1,76.91884435855594
2010-2014,Adjuntas,2,83.55778867481838
2015-2019,Adjuntas,1,79.45761510182885
2015-2019,Adjuntas,2,84.8889435936452
2020-2024,Adjuntas,1,79.11034303621359
2020-2024,Adjuntas,2,86.19270338699037
1980-1984,Aguada,1,72.94244963967313
1980-1984,Aguada,2,77.57375418430203
1985-1989,Aguada,1,72.90458478200297
1985-1989,Aguada,2,77.96253935230057
1990-1994,Aguada,1,72.96605569126241
1990-1994,Aguada,2,79.31818208379214
1995-1999,Aguada,1,72.6420324960187
1995-1999,Aguada,2,78.46644155597949
2000-2004,Aguada,1,75.13872764887456
2000-2004,Aguada,2,80.31996305005092
2005-2009,Aguada,1,76.6759053507633
2005-2009,Aguada,2,81.36422496942599
2010-2014,Aguada,1,76.91957403240659
2010-2014,Aguada,2,83.43742969880259
2015-2019,Aguada,1,79.17222002432925
2015-2019,Aguada,2,84.7176012819866
2020-2024,Aguada,1,78.14679914299944
2020-2024,Aguada,2,84.01200114676364
1980-1984,Aguadilla,1,71.08022805958466
1980-1984,Aguadilla,2,77.2796962599232
1985-1989,Aguadilla,1,70.6864460942726
1985-1989,Aguadilla,2,77.50189107767909
1990-1994,Aguadilla,1,70.79329667496779
1990-1994,Aguadilla,2,77.82112675236579
1995-1999,Aguadilla,1,70.73958876137014
1995-1999,Aguadilla,2,77.99574812305977
2000-2004,Aguadilla,1,73.29557929671857
2000-2004,Aguadilla,2,79.9492871570708
2005-2009,Aguadilla,1,74.07867952630893
2005-2009,Aguadilla,2,80.76579411687996
2010-2014,Aguadilla,1,75.59813654806243
2010-2014,Aguadilla,2,81.58630178233537
2015-2019,Aguadilla,1,76.91891496385018
2015-2019,Aguadilla,2,83.42953538003879
2020-2024,Aguadilla,1,76.49902743985409
2020-2024,Aguadilla,2,83.29618537284644
1980-1984,Aguas Buenas,1,71.47813931653478
1980-1984,Aguas Buenas,2,78.76177308745457
1985-1989,Aguas Buenas,1,71.95037693065363
1985-1989,Aguas Buenas,2,78.77646610927215
1990-1994,Aguas Buenas,1,71.79877026334114
1990-1994,Aguas Buenas,2,80.73283741891436
1995-1999,Aguas Buenas,1,72.15027012536966
1995-1999,Aguas Buenas,2,79.13679080717961
2000-2004,Aguas Buenas,1,74.43673138759402
2000-2004,Aguas Buenas,2,81.35646656592058
2005-2009,Aguas Buenas,1,75.14747642507857
